"","year","state","state_po","state_fips","state_cen","state_ic","office","candidate","party_detailed","writein","candidatevotes","totalvotes","version","notes","party_simplified"
"2008",1996,"VERMONT","VT",50,13,6,"US PRESIDENT","PERON, DENNIS","GRASSROOTS",FALSE,480,258449,20210113,NA,"OTHER"
"2009",1996,"VERMONT","VT",50,13,6,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,382,258449,20210113,NA,"OTHER"
"2010",1996,"VERMONT","VT",50,13,6,"US PRESIDENT","HOLLIS, MARY CAL","LIBERTY UNION PARTY",FALSE,292,258449,20210113,NA,"OTHER"
"2011",1996,"VERMONT","VT",50,13,6,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,199,258449,20210113,NA,"OTHER"
"2012",1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,1138350,2416642,20210113,NA,"REPUBLICAN"
"2013",1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,1091060,2416642,20210113,NA,"DEMOCRAT"
"2014",1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,159861,2416642,20210113,NA,"OTHER"
"2015",1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,13687,2416642,20210113,NA,"OTHER"
"2016",1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,9174,2416642,20210113,NA,"LIBERTARIAN"
"2017",1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,4510,2416642,20210113,NA,"OTHER"
"2018",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,1123323,2253837,20210113,NA,"DEMOCRAT"
"2019",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,840712,2253837,20210113,NA,"REPUBLICAN"
"2020",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,201003,2253837,20210113,NA,"OTHER"
"2021",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","","INDEPENDENT",FALSE,62696,2253837,20210113,NA,"OTHER"
"2022",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,12522,2253837,20210113,NA,"LIBERTARIAN"
"2023",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,6076,2253837,20210113,NA,"OTHER"
"2024",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,4578,2253837,20210113,NA,"OTHER"
"2025",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","MOOREHEAD, MONICA","WORKERS WORLD",FALSE,2189,2253837,20210113,NA,"OTHER"
"2026",1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,738,2253837,20210113,NA,"OTHER"
"2027",1996,"WEST VIRGINIA","WV",54,55,56,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,327812,636459,20210113,NA,"DEMOCRAT"
"2028",1996,"WEST VIRGINIA","WV",54,55,56,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,233946,636459,20210113,NA,"REPUBLICAN"
"2029",1996,"WEST VIRGINIA","WV",54,55,56,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,71639,636459,20210113,NA,"OTHER"
"2030",1996,"WEST VIRGINIA","WV",54,55,56,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,3062,636459,20210113,NA,"LIBERTARIAN"
"2031",1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,1071971,2196169,20210113,NA,"DEMOCRAT"
"2032",1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,845029,2196169,20210113,NA,"REPUBLICAN"
"2033",1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,227339,2196169,20210113,NA,"OTHER"
"2034",1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","","INDEPENDENT",FALSE,32766,2196169,20210113,NA,"OTHER"
"2035",1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,8811,2196169,20210113,NA,"OTHER"
"2036",1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,7929,2196169,20210113,NA,"LIBERTARIAN"
"2037",1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","SCATTERING","",FALSE,2324,2196169,20210113,NA,"OTHER"
"2038",1996,"WYOMING","WY",56,83,68,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,105388,211571,20210113,NA,"REPUBLICAN"
"2039",1996,"WYOMING","WY",56,83,68,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,77934,211571,20210113,NA,"DEMOCRAT"
"2040",1996,"WYOMING","WY",56,83,68,"US PRESIDENT","PEROT, ROSS","INDEPENDENT",FALSE,25928,211571,20210113,NA,"OTHER"
"2041",1996,"WYOMING","WY",56,83,68,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,1739,211571,20210113,NA,"LIBERTARIAN"
"2042",1996,"WYOMING","WY",56,83,68,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,582,211571,20210113,NA,"OTHER"
"2043",2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,941173,1666272,20210113,NA,"REPUBLICAN"
"2044",2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,692611,1666272,20210113,NA,"DEMOCRAT"
"2045",2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","","INDEPENDENT",FALSE,25896,1666272,20210113,NA,"OTHER"
"2046",2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,5893,1666272,20210113,NA,"LIBERTARIAN"
"2047",2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","","",TRUE,699,1666272,20210113,NA,"OTHER"
"2048",2000,"ALASKA","AK",2,94,81,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,167398,285560,20210113,NA,"REPUBLICAN"
"2049",2000,"ALASKA","AK",2,94,81,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,79004,285560,20210113,NA,"DEMOCRAT"
"2050",2000,"ALASKA","AK",2,94,81,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,28747,285560,20210113,NA,"OTHER"
"2051",2000,"ALASKA","AK",2,94,81,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,5192,285560,20210113,NA,"OTHER"
"2052",2000,"ALASKA","AK",2,94,81,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,2636,285560,20210113,NA,"LIBERTARIAN"
"2053",2000,"ALASKA","AK",2,94,81,"US PRESIDENT","","",TRUE,1068,285560,20210113,NA,"OTHER"
"2054",2000,"ALASKA","AK",2,94,81,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,919,285560,20210113,NA,"OTHER"
"2055",2000,"ALASKA","AK",2,94,81,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,596,285560,20210113,NA,"OTHER"
"2056",2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,781652,1532016,20210113,NA,"REPUBLICAN"
"2057",2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,685341,1532016,20210113,NA,"DEMOCRAT"
"2058",2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,45645,1532016,20210113,NA,"OTHER"
"2059",2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,12373,1532016,20210113,NA,"OTHER"
"2060",2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","L. NEIL, SMITH","LIBERTARIAN",FALSE,5775,1532016,20210113,NA,"LIBERTARIAN"
"2061",2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,1120,1532016,20210113,NA,"OTHER"
"2062",2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","","",TRUE,110,1532016,20210113,NA,"OTHER"
"2063",2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,472940,921781,20210113,NA,"REPUBLICAN"
"2064",2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,422768,921781,20210113,NA,"DEMOCRAT"
"2065",2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,13421,921781,20210113,NA,"OTHER"
"2066",2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,7358,921781,20210113,NA,"OTHER"
"2067",2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,2781,921781,20210113,NA,"LIBERTARIAN"
"2068",2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,1415,921781,20210113,NA,"OTHER"
"2069",2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,1098,921781,20210113,NA,"OTHER"
"2070",2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,5861203,10965822,20210113,NA,"DEMOCRAT"
"2071",2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,4567429,10965822,20210113,NA,"REPUBLICAN"
"2072",2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,418707,10965822,20210113,NA,"OTHER"
"2073",2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,45520,10965822,20210113,NA,"LIBERTARIAN"
"2074",2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,44987,10965822,20210113,NA,"OTHER"
"2075",2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","PHILLIPS, HOWARD","AMERICAN INDEPENDENT PARTY",FALSE,17042,10965822,20210113,NA,"OTHER"
"2076",2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,10934,10965822,20210113,NA,"OTHER"
"2077",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,883748,1741368,20210113,NA,"REPUBLICAN"
"2078",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,738227,1741368,20210113,NA,"DEMOCRAT"
"2079",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,91434,1741368,20210113,NA,"OTHER"
"2080",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,12799,1741368,20210113,NA,"LIBERTARIAN"
"2081",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","HAGELIN, JOHN","FREEDOM",FALSE,10465,1741368,20210113,NA,"OTHER"
"2082",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,2240,1741368,20210113,NA,"OTHER"
"2083",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,1319,1741368,20210113,NA,"OTHER"
"2084",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","MCREYNOLDS, DAVID","SOCIALIST",FALSE,712,1741368,20210113,NA,"OTHER"
"2085",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,216,1741368,20210113,NA,"OTHER"
"2086",2000,"COLORADO","CO",8,84,62,"US PRESIDENT","DODGE, EARL","PROHIBITION",FALSE,208,1741368,20210113,NA,"OTHER"
"2087",2000,"CONNECTICUT","CT",9,16,1,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,816015,1459525,20210113,NA,"DEMOCRAT"
"2088",2000,"CONNECTICUT","CT",9,16,1,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,561094,1459525,20210113,NA,"REPUBLICAN"
"2089",2000,"CONNECTICUT","CT",9,16,1,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,64452,1459525,20210113,NA,"OTHER"
"2090",2000,"CONNECTICUT","CT",9,16,1,"US PRESIDENT","PHILLIPS, HOWARD","CONCERNED CITIZENS",FALSE,9695,1459525,20210113,NA,"OTHER"
"2091",2000,"CONNECTICUT","CT",9,16,1,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,4731,1459525,20210113,NA,"OTHER"
"2092",2000,"CONNECTICUT","CT",9,16,1,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,3484,1459525,20210113,NA,"LIBERTARIAN"
"2093",2000,"CONNECTICUT","CT",9,16,1,"US PRESIDENT","","",TRUE,54,1459525,20210113,NA,"OTHER"
"2094",2000,"DELAWARE","DE",10,51,11,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,180068,327529,20210113,NA,"DEMOCRAT"
"2095",2000,"DELAWARE","DE",10,51,11,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,137288,327529,20210113,NA,"REPUBLICAN"
"2096",2000,"DELAWARE","DE",10,51,11,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,8307,327529,20210113,NA,"OTHER"
"2097",2000,"DELAWARE","DE",10,51,11,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,777,327529,20210113,NA,"OTHER"
"2098",2000,"DELAWARE","DE",10,51,11,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,774,327529,20210113,NA,"LIBERTARIAN"
"2099",2000,"DELAWARE","DE",10,51,11,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,208,327529,20210113,NA,"OTHER"
"2100",2000,"DELAWARE","DE",10,51,11,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,107,327529,20210113,NA,"OTHER"
"2101",2000,"DISTRICT OF COLUMBIA","DC",11,53,55,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,171923,201894,20210113,NA,"DEMOCRAT"
"2102",2000,"DISTRICT OF COLUMBIA","DC",11,53,55,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,18073,201894,20210113,NA,"REPUBLICAN"
"2103",2000,"DISTRICT OF COLUMBIA","DC",11,53,55,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,10576,201894,20210113,NA,"OTHER"
"2104",2000,"DISTRICT OF COLUMBIA","DC",11,53,55,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,669,201894,20210113,NA,"LIBERTARIAN"
"2105",2000,"DISTRICT OF COLUMBIA","DC",11,53,55,"US PRESIDENT","","",TRUE,539,201894,20210113,NA,"OTHER"
"2106",2000,"DISTRICT OF COLUMBIA","DC",11,53,55,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,114,201894,20210113,NA,"OTHER"
"2107",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,2912790,5963110,20210113,NA,"REPUBLICAN"
"2108",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,2912253,5963110,20210113,NA,"DEMOCRAT"
"2109",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,97488,5963110,20210113,NA,"OTHER"
"2110",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,17484,5963110,20210113,NA,"OTHER"
"2111",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,16415,5963110,20210113,NA,"LIBERTARIAN"
"2112",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,2281,5963110,20210113,NA,"OTHER"
"2113",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","MOOREHEAD, MONICA","WORKERS WORLD",FALSE,1804,5963110,20210113,NA,"OTHER"
"2114",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,1371,5963110,20210113,NA,"OTHER"
"2115",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","MCREYNOLDS, DAVID","SOCIALIST",FALSE,622,5963110,20210113,NA,"OTHER"
"2116",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,562,5963110,20210113,NA,"OTHER"
"2117",2000,"FLORIDA","FL",12,59,43,"US PRESIDENT","","",TRUE,40,5963110,20210113,NA,"OTHER"
"2118",2000,"GEORGIA","GA",13,58,44,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,1419720,2583208,20210113,NA,"REPUBLICAN"
"2119",2000,"GEORGIA","GA",13,58,44,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,1116230,2583208,20210113,NA,"DEMOCRAT"
"2120",2000,"GEORGIA","GA",13,58,44,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,36332,2583208,20210113,NA,"LIBERTARIAN"
"2121",2000,"GEORGIA","GA",13,58,44,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","INDEPENDENT",FALSE,10926,2583208,20210113,NA,"OTHER"
"2122",2000,"HAWAII","HI",15,95,82,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,205286,367951,20210113,NA,"DEMOCRAT"
"2123",2000,"HAWAII","HI",15,95,82,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,137845,367951,20210113,NA,"REPUBLICAN"
"2124",2000,"HAWAII","HI",15,95,82,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,21623,367951,20210113,NA,"OTHER"
"2125",2000,"HAWAII","HI",15,95,82,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,1477,367951,20210113,NA,"LIBERTARIAN"
"2126",2000,"HAWAII","HI",15,95,82,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,1071,367951,20210113,NA,"OTHER"
"2127",2000,"HAWAII","HI",15,95,82,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,343,367951,20210113,NA,"OTHER"
"2128",2000,"HAWAII","HI",15,95,82,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,306,367951,20210113,NA,"OTHER"
"2129",2000,"IDAHO","ID",16,82,63,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,336937,501615,20210113,NA,"REPUBLICAN"
"2130",2000,"IDAHO","ID",16,82,63,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,138637,501615,20210113,NA,"DEMOCRAT"
"2131",2000,"IDAHO","ID",16,82,63,"US PRESIDENT","NADER, RALPH","GREEN",TRUE,12292,501615,20210113,NA,"OTHER"
"2132",2000,"IDAHO","ID",16,82,63,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,7615,501615,20210113,NA,"OTHER"
"2133",2000,"IDAHO","ID",16,82,63,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,3488,501615,20210113,NA,"LIBERTARIAN"
"2134",2000,"IDAHO","ID",16,82,63,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,1469,501615,20210113,NA,"OTHER"
"2135",2000,"IDAHO","ID",16,82,63,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,1177,501615,20210113,NA,"OTHER"
"2136",2000,"ILLINOIS","IL",17,33,21,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,2589026,4742108,20210113,NA,"DEMOCRAT"
"2137",2000,"ILLINOIS","IL",17,33,21,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,2019421,4742108,20210113,NA,"REPUBLICAN"
"2138",2000,"ILLINOIS","IL",17,33,21,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,103759,4742108,20210113,NA,"OTHER"
"2139",2000,"ILLINOIS","IL",17,33,21,"US PRESIDENT","","INDEPENDENT",FALSE,16106,4742108,20210113,NA,"OTHER"
"2140",2000,"ILLINOIS","IL",17,33,21,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,11623,4742108,20210113,NA,"LIBERTARIAN"
"2141",2000,"ILLINOIS","IL",17,33,21,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,2127,4742108,20210113,NA,"OTHER"
"2142",2000,"ILLINOIS","IL",17,33,21,"US PRESIDENT","","",TRUE,46,4742108,20210113,NA,"OTHER"
"2143",2000,"INDIANA","IN",18,32,22,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,1245836,2199302,20210113,NA,"REPUBLICAN"
"2144",2000,"INDIANA","IN",18,32,22,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,901980,2199302,20210113,NA,"DEMOCRAT"
"2145",2000,"INDIANA","IN",18,32,22,"US PRESIDENT","","",TRUE,18997,2199302,20210113,NA,"OTHER"
"2146",2000,"INDIANA","IN",18,32,22,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","INDEPENDENT",FALSE,16959,2199302,20210113,NA,"OTHER"
"2147",2000,"INDIANA","IN",18,32,22,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,15530,2199302,20210113,NA,"LIBERTARIAN"
"2148",2000,"IOWA","IA",19,42,31,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,638517,1353022,20210113,NA,"DEMOCRAT"
"2149",2000,"IOWA","IA",19,42,31,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,634373,1353022,20210113,NA,"REPUBLICAN"
"2150",2000,"IOWA","IA",19,42,31,"US PRESIDENT","","INDEPENDENT",FALSE,37459,1353022,20210113,NA,"OTHER"
"2151",2000,"IOWA","IA",19,42,31,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,29374,1353022,20210113,NA,"OTHER"
"2152",2000,"IOWA","IA",19,42,31,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,5731,1353022,20210113,NA,"OTHER"
"2153",2000,"IOWA","IA",19,42,31,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,3209,1353022,20210113,NA,"LIBERTARIAN"
"2154",2000,"IOWA","IA",19,42,31,"US PRESIDENT","HAGELIN, JOHN","NOMINATED BY PETITION",FALSE,2281,1353022,20210113,NA,"OTHER"
"2155",2000,"IOWA","IA",19,42,31,"US PRESIDENT","SCATTERING","",FALSE,1168,1353022,20210113,NA,"OTHER"
"2156",2000,"IOWA","IA",19,42,31,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,613,1353022,20210113,NA,"OTHER"
"2157",2000,"IOWA","IA",19,42,31,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,190,1353022,20210113,NA,"OTHER"
"2158",2000,"IOWA","IA",19,42,31,"US PRESIDENT","MCREYNOLDS, DAVID","SOCIALIST",FALSE,107,1353022,20210113,NA,"OTHER"
"2159",2000,"KANSAS","KS",20,47,32,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,622332,1072216,20210113,NA,"REPUBLICAN"
"2160",2000,"KANSAS","KS",20,47,32,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,399276,1072216,20210113,NA,"DEMOCRAT"
"2161",2000,"KANSAS","KS",20,47,32,"US PRESIDENT","","INDEPENDENT",FALSE,37459,1072216,20210113,NA,"OTHER"
"2162",2000,"KANSAS","KS",20,47,32,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,7370,1072216,20210113,NA,"OTHER"
"2163",2000,"KANSAS","KS",20,47,32,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,4525,1072216,20210113,NA,"LIBERTARIAN"
"2164",2000,"KANSAS","KS",20,47,32,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,1254,1072216,20210113,NA,"OTHER"
"2165",2000,"KENTUCKY","KY",21,61,51,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,872520,1544106,20210113,NA,"REPUBLICAN"
"2166",2000,"KENTUCKY","KY",21,61,51,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,638923,1544106,20210113,NA,"DEMOCRAT"
"2167",2000,"KENTUCKY","KY",21,61,51,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,23118,1544106,20210113,NA,"OTHER"
"2168",2000,"KENTUCKY","KY",21,61,51,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,4152,1544106,20210113,NA,"OTHER"
"2169",2000,"KENTUCKY","KY",21,61,51,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,2885,1544106,20210113,NA,"LIBERTARIAN"
"2170",2000,"KENTUCKY","KY",21,61,51,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,1513,1544106,20210113,NA,"OTHER"
"2171",2000,"KENTUCKY","KY",21,61,51,"US PRESIDENT","","CONSTITUTION PARTY",FALSE,915,1544106,20210113,NA,"OTHER"
"2172",2000,"KENTUCKY","KY",21,61,51,"US PRESIDENT","","",TRUE,80,1544106,20210113,NA,"OTHER"
"2173",2000,"LOUISIANA","LA",22,72,45,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,927871,1765656,20210113,NA,"REPUBLICAN"
"2174",2000,"LOUISIANA","LA",22,72,45,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,792344,1765656,20210113,NA,"DEMOCRAT"
"2175",2000,"LOUISIANA","LA",22,72,45,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,20473,1765656,20210113,NA,"OTHER"
"2176",2000,"LOUISIANA","LA",22,72,45,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,14356,1765656,20210113,NA,"OTHER"
"2177",2000,"LOUISIANA","LA",22,72,45,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,5483,1765656,20210113,NA,"OTHER"
