year,state,new_party,region,party_total
2000,ALASKA,Democrat,Pacific,0.27666339823504693
2000,ALASKA,Republican,Pacific,0.5862095531587057
2000,ALASKA,Third_Party,Pacific,0.13712704860624741
2000,ARIZONA,Democrat,Southwest,0.4473458501738885
2000,ARIZONA,Republican,Southwest,0.5102113816043696
2000,ARIZONA,Third_Party,Southwest,0.04244276822174181
2000,ARKANSAS,Democrat,Southeast,0.4586425626043496
2000,ARKANSAS,Republican,Southeast,0.5130719769663293
2000,ARKANSAS,Third_Party,Southeast,0.02828546042932106
2000,CALIFORNIA,Democrat,Pacific,0.5344973682775446
2000,CALIFORNIA,Republican,Pacific,0.41651496805255456
2000,CALIFORNIA,Third_Party,Pacific,0.04898766366990089
2000,COLORADO,Democrat,Rocky Mountain,0.4239350901130605
2000,COLORADO,Republican,Rocky Mountain,0.507502147736722
2000,COLORADO,Third_Party,Rocky Mountain,0.06856276215021752
2000,CONNECTICUT,Democrat,Northeast,0.5590962813244035
2000,CONNECTICUT,Republican,Northeast,0.384436032270773
2000,CONNECTICUT,Third_Party,Northeast,0.05646768640482348
2000,DELAWARE,Democrat,Northeast,0.5497772716309091
2000,DELAWARE,Republican,Northeast,0.4191628832866708
2000,DELAWARE,Third_Party,Northeast,0.031059845082420177
2000,DISTRICT OF COLUMBIA,Democrat,Northeast,0.8515508137933767
2000,DISTRICT OF COLUMBIA,Republican,Northeast,0.08951727143946824
2000,DISTRICT OF COLUMBIA,Third_Party,Northeast,0.058931914767155036
2000,FLORIDA,Democrat,Southeast,0.48837821204036147
2000,FLORIDA,Republican,Southeast,0.4884682657204043
2000,FLORIDA,Third_Party,Southeast,0.023153522239234225
2000,GEORGIA,Democrat,Southeast,0.4321099965624139
2000,GEORGIA,Republican,Southeast,0.5495956965137921
2000,GEORGIA,Third_Party,Southeast,0.01829430692379398
2000,HAWAII,Democrat,Pacific,0.5579166791230354
2000,HAWAII,Republican,Pacific,0.3746286869719066
2000,HAWAII,Third_Party,Pacific,0.06745463390505801
2000,IDAHO,Democrat,Rocky Mountain,0.27638128843834414
2000,IDAHO,Republican,Rocky Mountain,0.6717043948047806
2000,IDAHO,Third_Party,Rocky Mountain,0.0519143167568753
2000,ILLINOIS,Democrat,Midwest,0.545965212095549
2000,ILLINOIS,Republican,Midwest,0.42584879973210227
2000,ILLINOIS,Third_Party,Midwest,0.028185988172348665
2000,INDIANA,Democrat,Midwest,0.4101210293083897
2000,INDIANA,Republican,Midwest,0.566468816015263
2000,INDIANA,Third_Party,Midwest,0.023410154676347314
2000,IOWA,Democrat,Midwest,0.4719191557860848
2000,IOWA,Republican,Midwest,0.4688563822317745
2000,IOWA,Third_Party,Midwest,0.05922446198214073
2000,KANSAS,Democrat,Midwest,0.3723839226424526
2000,KANSAS,Republican,Midwest,0.580416632469577
2000,KANSAS,Third_Party,Midwest,0.047199444887970336
2000,KENTUCKY,Democrat,Southeast,0.4137818258591055
2000,KENTUCKY,Republican,Southeast,0.565064833631888
2000,KENTUCKY,Third_Party,Southeast,0.021153340509006507
2000,LOUISIANA,Democrat,Southeast,0.44875332454339917
2000,LOUISIANA,Republican,Southeast,0.5255106317425365
2000,LOUISIANA,Third_Party,Southeast,0.02573604371406435
2000,MAINE,Democrat,Northeast,0.4908601647394898
2000,MAINE,Republican,Northeast,0.43971850994987854
2000,MAINE,Third_Party,Northeast,0.06942132531063167
2000,MARYLAND,Democrat,Northeast,0.5648830838450493
2000,MARYLAND,Republican,Northeast,0.40184780655062285
2000,MARYLAND,Third_Party,Northeast,0.03326910960432784
2000,MASSACHUSETTS,Democrat,Northeast,0.5912612602067913
2000,MASSACHUSETTS,Republican,Northeast,0.32132902993601964
2000,MASSACHUSETTS,Third_Party,Northeast,0.08740970985718906
2000,MICHIGAN,Democrat,Midwest,0.5127979887069135
2000,MICHIGAN,Republican,Midwest,0.46146214732140645
2000,MICHIGAN,Third_Party,Midwest,0.025739863971680096
2000,MINNESOTA,Democrat,Midwest,0.479055720603522
2000,MINNESOTA,Republican,Midwest,0.4550235065209324
2000,MINNESOTA,Third_Party,Midwest,0.06592077287554564
2000,MISSISSIPPI,Democrat,Southeast,0.40698100150475164
2000,MISSISSIPPI,Republican,Southeast,0.5761951509982056
2000,MISSISSIPPI,Third_Party,Southeast,0.0168238474970428
2000,MISSOURI,Democrat,Midwest,0.47084273348102373
2000,MISSOURI,Republican,Midwest,0.5042281595937441
2000,MISSOURI,Third_Party,Midwest,0.024929106925232168
2000,MONTANA,Democrat,Rocky Mountain,0.3336512679264014
2000,MONTANA,Republican,Rocky Mountain,0.584394602249225
2000,MONTANA,Third_Party,Rocky Mountain,0.08195412982437357
2000,NEBRASKA,Democrat,Midwest,0.33253039013283714
2000,NEBRASKA,Republican,Midwest,0.6224536203460738
2000,NEBRASKA,Third_Party,Midwest,0.045015989521089095
2000,NEVADA,Democrat,Rocky Mountain,0.4594126276200884
2000,NEVADA,Republican,Rocky Mountain,0.49485089247915254
2000,NEVADA,Third_Party,Rocky Mountain,0.045736479900759075
2000,NEW HAMPSHIRE,Democrat,Northeast,0.46803179160787306
2000,NEW HAMPSHIRE,Republican,Northeast,0.4807030985044308
2000,NEW HAMPSHIRE,Third_Party,Northeast,0.05126510988769612
2000,NEW JERSEY,Democrat,Northeast,0.5612560891508792
2000,NEW JERSEY,Republican,Northeast,0.40291243859079967
2000,NEW JERSEY,Third_Party,Northeast,0.03583147225832119
2000,NEW MEXICO,Democrat,Southwest,0.47908554054844177
2000,NEW MEXICO,Republican,Southwest,0.47847411899332615
2000,NEW MEXICO,Third_Party,Southwest,0.04244034045823205
2000,NEW YORK,Democrat,Northeast,0.566392704823055
2000,NEW YORK,Republican,Northeast,0.32449816564574513
2000,NEW YORK,Third_Party,Northeast,0.10910912953119983
2000,NORTH CAROLINA,Democrat,Southeast,0.43145671168683253
2000,NORTH CAROLINA,Republican,Southeast,0.559577562873286
2000,NORTH CAROLINA,Third_Party,Southeast,0.008965725439881441
2000,NORTH DAKOTA,Democrat,Midwest,0.3305533969804618
2000,NORTH DAKOTA,Republican,Midwest,0.6065858126110124
2000,NORTH DAKOTA,Third_Party,Midwest,0.06286079040852575
2000,OHIO,Democrat,Midwest,0.46440428090356484
2000,OHIO,Republican,Midwest,0.4998647383516539
2000,OHIO,Third_Party,Midwest,0.03573098074478125
2000,OKLAHOMA,Democrat,Southwest,0.38426904569573395
2000,OKLAHOMA,Republican,Southwest,0.603078521084823
2000,OKLAHOMA,Third_Party,Southwest,0.012652433219443069
2000,OREGON,Democrat,Pacific,0.46959940024120733
2000,OREGON,Republican,Pacific,0.46518921737996677
2000,OREGON,Third_Party,Pacific,0.06521138237882591
2000,PENNSYLVANIA,Democrat,Northeast,0.5060817131276611
2000,PENNSYLVANIA,Republican,Northeast,0.4643813292862545
2000,PENNSYLVANIA,Third_Party,Northeast,0.029536957586084402
2000,RHODE ISLAND,Democrat,Northeast,0.6098770018967911
2000,RHODE ISLAND,Republican,Northeast,0.31911799213907194
2000,RHODE ISLAND,Third_Party,Northeast,0.07100500596413697
2000,SOUTH CAROLINA,Democrat,Southeast,0.40901523373764903
2000,SOUTH CAROLINA,Republican,Southeast,0.5686038462261056
2000,SOUTH CAROLINA,Third_Party,Southeast,0.02238092003624534
2000,SOUTH DAKOTA,Democrat,Midwest,0.37564225390411327
2000,SOUTH DAKOTA,Republican,Midwest,0.6029677268401266
2000,SOUTH DAKOTA,Third_Party,Midwest,0.021390019255760125
2000,TENNESSEE,Democrat,Southeast,0.4728489471775341
2000,TENNESSEE,Republican,Southeast,0.5114915318076796
2000,TENNESSEE,Third_Party,Southeast,0.015659521014786282
2000,TEXAS,Democrat,Southwest,0.37981958091571044
2000,TEXAS,Republican,Southwest,0.5929859946810345
2000,TEXAS,Third_Party,Southwest,0.02719442440325505
2000,UTAH,Democrat,Rocky Mountain,0.26344722181136915
2000,UTAH,Republican,Rocky Mountain,0.6683014295092857
2000,UTAH,Third_Party,Rocky Mountain,0.06825134867934515
2000,VERMONT,Democrat,Northeast,0.5063470921619528
2000,VERMONT,Republican,Northeast,0.4069716079753184
2000,VERMONT,Third_Party,Northeast,0.08668129986272885
2000,VIRGINIA,Democrat,Southeast,0.4443561054475593
2000,VIRGINIA,Republican,Southeast,0.5247372918694905
2000,VIRGINIA,Third_Party,Southeast,0.030906602682950243
2000,WASHINGTON,Democrat,Pacific,0.5015821531675426
2000,WASHINGTON,Republican,Pacific,0.44578647947502503
2000,WASHINGTON,Third_Party,Pacific,0.05263136735743234
2000,WEST VIRGINIA,Democrat,Southeast,0.4559266436669526
2000,WEST VIRGINIA,Republican,Southeast,0.5191521992705099
2000,WEST VIRGINIA,Third_Party,Southeast,0.024921157062537412
2000,WISCONSIN,Democrat,Midwest,0.47832819660687437
2000,WISCONSIN,Republican,Midwest,0.4761316351414431
2000,WISCONSIN,Third_Party,Midwest,0.04554016825168254
2000,WYOMING,Democrat,Rocky Mountain,0.282983820405566
2000,WYOMING,Republican,Rocky Mountain,0.6922274313841086
2000,WYOMING,Third_Party,Rocky Mountain,0.02478874821032537
2004,ALABAMA,Democrat,Southeast,0.36844402322377173
2004,ALABAMA,Republican,Southeast,0.6246068975770077
2004,ALABAMA,Third_Party,Southeast,0.006949079199220565
2004,ALASKA,Democrat,Pacific,0.35516861912104364
2004,ALASKA,Republican,Pacific,0.6106532991253942
2004,ALASKA,Third_Party,Pacific,0.03417808175356208
2004,ARIZONA,Democrat,Southwest,0.44396832928795554
2004,ARIZONA,Republican,Southwest,0.5486943408601376
2004,ARIZONA,Third_Party,Southwest,0.007337329851906876
2004,ARKANSAS,Democrat,Southeast,0.44547630445189085
2004,ARKANSAS,Republican,Southeast,0.5430595907843537
2004,ARKANSAS,Third_Party,Southeast,0.011464104763755457
2004,CALIFORNIA,Democrat,Pacific,0.5430555753467436
2004,CALIFORNIA,Republican,Pacific,0.44357695977241773
2004,CALIFORNIA,Third_Party,Pacific,0.013367464880838667
2004,COLORADO,Democrat,Rocky Mountain,0.47037842254288303
2004,COLORADO,Republican,Rocky Mountain,0.5171109535459211
2004,COLORADO,Third_Party,Rocky Mountain,0.012510623911195841
2004,CONNECTICUT,Democrat,Northeast,0.543137089719902
2004,CONNECTICUT,Republican,Northeast,0.4394727791082799
2004,CONNECTICUT,Third_Party,Northeast,0.017390131171818042
2004,DELAWARE,Democrat,Northeast,0.5334683760228152
2004,DELAWARE,Republican,Northeast,0.4575281857192356
2004,DELAWARE,Third_Party,Northeast,0.009003438257949307
2004,DISTRICT OF COLUMBIA,Democrat,Northeast,0.8918386895503239
2004,DISTRICT OF COLUMBIA,Republican,Northeast,0.09339766066454
2004,DISTRICT OF COLUMBIA,Third_Party,Northeast,0.01476364978513617
2004,FLORIDA,Democrat,Southeast,0.4709111002771423
2004,FLORIDA,Republican,Southeast,0.5209751623233695
2004,FLORIDA,Third_Party,Southeast,0.008113737399488292
2004,GEORGIA,Democrat,Southeast,0.41374946053378764
2004,GEORGIA,Republican,Southeast,0.5797475676698846
2004,GEORGIA,Third_Party,Southeast,0.006502971796327844
2004,HAWAII,Democrat,Pacific,0.5400955215809311
2004,HAWAII,Republican,Pacific,0.45264595711551864
2004,HAWAII,Third_Party,Pacific,0.007258521303550243
2004,IDAHO,Democrat,Rocky Mountain,0.3026491704212736
2004,IDAHO,Republican,Rocky Mountain,0.6839094482399026
2004,IDAHO,Third_Party,Rocky Mountain,0.01344138133882375
2004,ILLINOIS,Democrat,Midwest,0.5482316020902781
2004,ILLINOIS,Republican,Midwest,0.4447862682634849
2004,ILLINOIS,Third_Party,Midwest,0.0069821296462369955
2004,INDIANA,Democrat,Midwest,0.39262974665336575
2004,INDIANA,Republican,Midwest,0.5994476503665718
2004,INDIANA,Third_Party,Midwest,0.007922602980062416
2004,IOWA,Democrat,Midwest,0.4923313168421695
2004,IOWA,Republican,Midwest,0.4990065750530225
2004,IOWA,Third_Party,Midwest,0.00866210810480799
2004,KANSAS,Democrat,Midwest,0.3662309430556444
2004,KANSAS,Republican,Midwest,0.620039806155473
2004,KANSAS,Third_Party,Midwest,0.013729250788882565
2004,KENTUCKY,Democrat,Southeast,0.39687072981409693
2004,KENTUCKY,Republican,Southeast,0.5954951383220055
2004,KENTUCKY,Third_Party,Southeast,0.007634131863897516
2004,LOUISIANA,Democrat,Southeast,0.4221586470321228
2004,LOUISIANA,Republican,Southeast,0.5672202134108999
2004,LOUISIANA,Third_Party,Southeast,0.010621139556977334
2004,MAINE,Democrat,Northeast,0.5357285569259347
2004,MAINE,Republican,Northeast,0.44576457437846945
2004,MAINE,Third_Party,Northeast,0.018506868695595827
2004,MARYLAND,Democrat,Northeast,0.5597176120840286
2004,MARYLAND,Republican,Northeast,0.4297821777859425
2004,MARYLAND,Third_Party,Northeast,0.010500210130028964
2004,MASSACHUSETTS,Democrat,Northeast,0.616166602048537
2004,MASSACHUSETTS,Republican,Northeast,0.3658840187124994
2004,MASSACHUSETTS,Third_Party,Northeast,0.017949379238963538
2004,MICHIGAN,Democrat,Midwest,0.5123070672905647
2004,MICHIGAN,Republican,Midwest,0.4781205855781017
2004,MICHIGAN,Third_Party,Midwest,0.009572347131333522
2004,MINNESOTA,Democrat,Midwest,0.5108968468600654
2004,MINNESOTA,Republican,Midwest,0.47613533791521456
2004,MINNESOTA,Third_Party,Midwest,0.012967815224719957
2004,MISSISSIPPI,Democrat,Southeast,0.40161112592821346
2004,MISSISSIPPI,Republican,Southeast,0.5901437414899142
2004,MISSISSIPPI,Third_Party,Southeast,0.008245132581872289
2004,MISSOURI,Democrat,Midwest,0.46100446516831883
2004,MISSOURI,Republican,Midwest,0.5329619193926551
2004,MISSOURI,Third_Party,Midwest,0.006033615439026069
2004,MONTANA,Democrat,Rocky Mountain,0.3856502839483698
2004,MONTANA,Republican,Rocky Mountain,0.5906814316858852
2004,MONTANA,Third_Party,Rocky Mountain,0.023668284365745036
2004,NEBRASKA,Democrat,Midwest,0.3268216082016382
2004,NEBRASKA,Republican,Midwest,0.6589864119889075
2004,NEBRASKA,Third_Party,Midwest,0.014191979809454296
2004,NEVADA,Democrat,Rocky Mountain,0.4787804051895702
2004,NEVADA,Republican,Rocky Mountain,0.504696915453111
2004,NEVADA,Third_Party,Rocky Mountain,0.016522679357318763
2004,NEW HAMPSHIRE,Democrat,Northeast,0.5020161082255741
2004,NEW HAMPSHIRE,Republican,Northeast,0.4883434298460681
2004,NEW HAMPSHIRE,Third_Party,Northeast,0.00964046192835776
2004,NEW JERSEY,Democrat,Northeast,0.5292340900702746
2004,NEW JERSEY,Republican,Northeast,0.4623881168128724
2004,NEW JERSEY,Third_Party,Northeast,0.00837779311685302
2004,NEW MEXICO,Democrat,Southwest,0.490466796420487
2004,NEW MEXICO,Republican,Southwest,0.498384247604138
2004,NEW MEXICO,Third_Party,Southwest,0.011148955975374982
2004,NEW YORK,Democrat,Northeast,0.5613058126549186
2004,NEW YORK,Republican,Northeast,0.376865299923499
2004,NEW YORK,Third_Party,Northeast,0.061828887421582414
2004,NORTH CAROLINA,Democrat,Southeast,0.435831462205017
2004,NORTH CAROLINA,Republican,Southeast,0.5601719733779452
2004,NORTH CAROLINA,Third_Party,Southeast,0.003996564417037727
2004,NORTH DAKOTA,Democrat,Midwest,0.3549881246543683
2004,NORTH DAKOTA,Republican,Midwest,0.6286133496146507
2004,NORTH DAKOTA,Third_Party,Midwest,0.016398525730981068
2004,OHIO,Democrat,Midwest,0.48706685243153625
2004,OHIO,Republican,Midwest,0.508140243355296
2004,OHIO,Third_Party,Midwest,0.004792904213167854
2004,OKLAHOMA,Democrat,Southwest,0.3442959833524394
2004,OKLAHOMA,Republican,Southwest,0.6557040166475606
2004,OREGON,Democrat,Pacific,0.5134866304221187
2004,OREGON,Republican,Pacific,0.47192916742433233
2004,OREGON,Third_Party,Pacific,0.014584202153548978
2004,PENNSYLVANIA,Democrat,Northeast,0.5092380914415062
2004,PENNSYLVANIA,Republican,Northeast,0.484236661530542
2004,PENNSYLVANIA,Third_Party,Northeast,0.006525247027951726
2004,RHODE ISLAND,Democrat,Northeast,0.5942342622628302
2004,RHODE ISLAND,Republican,Northeast,0.3867143713369356
2004,RHODE ISLAND,Third_Party,Northeast,0.019051366400234256
2004,SOUTH CAROLINA,Democrat,Southeast,0.40901835939914694
2004,SOUTH CAROLINA,Republican,Southeast,0.5798194968164678
2004,SOUTH CAROLINA,Third_Party,Southeast,0.011162143784385238
2004,SOUTH DAKOTA,Democrat,Midwest,0.38443645917854796
2004,SOUTH DAKOTA,Republican,Midwest,0.5991113171824891
2004,SOUTH DAKOTA,Third_Party,Midwest,0.016452223638962947
2004,TENNESSEE,Democrat,Southeast,0.4252529110879618
2004,TENNESSEE,Republican,Southeast,0.5679908949136325
2004,TENNESSEE,Third_Party,Southeast,0.006756193998405625
2004,TEXAS,Democrat,Southwest,0.3822426046274135
2004,TEXAS,Republican,Southwest,0.6108582276906154
2004,TEXAS,Third_Party,Southwest,0.006899167681971147
2004,UTAH,Democrat,Rocky Mountain,0.25995641508701894
2004,UTAH,Republican,Rocky Mountain,0.7153594785330293
2004,UTAH,Third_Party,Rocky Mountain,0.024684106379951803
2004,VERMONT,Democrat,Northeast,0.5893746257712714
2004,VERMONT,Republican,Northeast,0.38801315363950445
2004,VERMONT,Third_Party,Northeast,0.02261222058922413
2004,VIRGINIA,Democrat,Southeast,0.4552591760381672
2004,VIRGINIA,Republican,Southeast,0.5373195656902156
2004,VIRGINIA,Third_Party,Southeast,0.007421258271617302
2004,WASHINGTON,Democrat,Pacific,0.5282114831183694
2004,WASHINGTON,Republican,Pacific,0.45640281992414355
2004,WASHINGTON,Third_Party,Pacific,0.015385696957487085
2004,WEST VIRGINIA,Democrat,Southeast,0.43205141097021404
2004,WEST VIRGINIA,Republican,Southeast,0.5607071786946674
2004,WEST VIRGINIA,Third_Party,Southeast,0.007241410335118657
2004,WISCONSIN,Democrat,Midwest,0.49699717084411216
2004,WISCONSIN,Republican,Midwest,0.49319871458425024
2004,WISCONSIN,Third_Party,Midwest,0.009804114571637637
2004,WYOMING,Democrat,Rocky Mountain,0.2902309102316484
2004,WYOMING,Republican,Rocky Mountain,0.6873956885274808
2004,WYOMING,Third_Party,Rocky Mountain,0.02237340124087082
2008,ALABAMA,Democrat,Southeast,0.38740434294574916
2008,ALABAMA,Republican,Southeast,0.603169130291706
2008,ALABAMA,Third_Party,Southeast,0.009426526762544771
2008,ALASKA,Democrat,Pacific,0.37889373599389325
2008,ALASKA,Republican,Pacific,0.5942451953880631
2008,ALASKA,Third_Party,Pacific,0.026861068618043698
2008,ARIZONA,Democrat,Southwest,0.4511525087476428
2008,ARIZONA,Republican,Southwest,0.5363524782262724
2008,ARIZONA,Third_Party,Southwest,0.012495013026084871
2008,ARKANSAS,Democrat,Southeast,0.3886465976512423
2008,ARKANSAS,Republican,Southeast,0.5871590449992959
2008,ARKANSAS,Third_Party,Southeast,0.02419435734946168
2008,CALIFORNIA,Democrat,Pacific,0.6101263834713425
2008,CALIFORNIA,Republican,Pacific,0.36954858832464477
2008,CALIFORNIA,Third_Party,Pacific,0.02032502820401271
2008,COLORADO,Democrat,Rocky Mountain,0.5366023684069159
2008,COLORADO,Republican,Rocky Mountain,0.4470752210933716
2008,COLORADO,Third_Party,Rocky Mountain,0.01632241049971245
2008,CONNECTICUT,Democrat,Northeast,0.6058882967612181
2008,CONNECTICUT,Republican,Northeast,0.3822146330562694
2008,CONNECTICUT,Third_Party,Northeast,0.011897070182512424
2008,DELAWARE,Democrat,Northeast,0.6194266898150393
2008,DELAWARE,Republican,Northeast,0.36947033548975294
2008,DELAWARE,Third_Party,Northeast,0.011102974695207705
2008,DISTRICT OF COLUMBIA,Democrat,Northeast,0.9245710975614343
2008,DISTRICT OF COLUMBIA,Republican,Northeast,0.06532557465968035
2008,DISTRICT OF COLUMBIA,Third_Party,Northeast,0.010103327778885323
2008,FLORIDA,Democrat,Southeast,0.5103330527066491
2008,FLORIDA,Republican,Southeast,0.4821531916597622
2008,FLORIDA,Third_Party,Southeast,0.00751375563358863
2008,GEORGIA,Democrat,Southeast,0.46990179096065066
2008,GEORGIA,Republican,Southeast,0.5220451799292952
2008,GEORGIA,Third_Party,Southeast,0.008053029110054157
2008,HAWAII,Democrat,Pacific,0.7145291011787819
2008,HAWAII,Republican,Pacific,0.2643620193657031
2008,HAWAII,Third_Party,Pacific,0.021108879455515015
2008,IDAHO,Democrat,Rocky Mountain,0.3609098763283785
2008,IDAHO,Republican,Rocky Mountain,0.6151709147303861
2008,IDAHO,Third_Party,Rocky Mountain,0.02391920894123537
2008,ILLINOIS,Democrat,Midwest,0.6191811452001323
2008,ILLINOIS,Republican,Midwest,0.36780922542147204
2008,ILLINOIS,Third_Party,Midwest,0.013009629378395619
2008,INDIANA,Democrat,Midwest,0.4994591163968428
2008,INDIANA,Republican,Midwest,0.4891390717884854
2008,INDIANA,Third_Party,Midwest,0.011401811814671758
2008,IOWA,Democrat,Midwest,0.5392802007386527
2008,IOWA,Republican,Midwest,0.4439325935530208
2008,IOWA,Third_Party,Midwest,0.01678720570832653
2008,KANSAS,Democrat,Midwest,0.41651967194013617
2008,KANSAS,Republican,Midwest,0.5661225434349189
2008,KANSAS,Third_Party,Midwest,0.01735778462494498
2008,KENTUCKY,Democrat,Southeast,0.4116811378392879
2008,KENTUCKY,Republican,Southeast,0.5739902114287592
2008,KENTUCKY,Third_Party,Southeast,0.014328650731953007
2008,LOUISIANA,Democrat,Southeast,0.3993291380234511
2008,LOUISIANA,Republican,Southeast,0.5856272131075638
2008,LOUISIANA,Third_Party,Southeast,0.015043648868985052
2008,MAINE,Democrat,Northeast,0.5770573729797597
2008,MAINE,Republican,Northeast,0.40384018337908234
2008,MAINE,Third_Party,Northeast,0.01910244364115799
2008,MARYLAND,Democrat,Northeast,0.6191934476264593
2008,MARYLAND,Republican,Northeast,0.364745196451127
2008,MARYLAND,Third_Party,Northeast,0.016061355922413624
2008,MASSACHUSETTS,Democrat,Northeast,0.6136319910280229
2008,MASSACHUSETTS,Republican,Northeast,0.3573495928933176
2008,MASSACHUSETTS,Third_Party,Northeast,0.02901841607865949
2008,MICHIGAN,Democrat,Midwest,0.5743324730745946
2008,MICHIGAN,Republican,Midwest,0.40959705661952706
2008,MICHIGAN,Third_Party,Midwest,0.016070470305878364
2008,MINNESOTA,Democrat,Midwest,0.5406029269827984
2008,MINNESOTA,Republican,Midwest,0.43822931044139074
2008,MINNESOTA,Third_Party,Midwest,0.021167762575810833
2008,MISSISSIPPI,Democrat,Southeast,0.43001554426238403
2008,MISSISSIPPI,Republican,Southeast,0.5617618898101739
2008,MISSISSIPPI,Third_Party,Southeast,0.008222565927442018
2008,MISSOURI,Democrat,Midwest,0.49292647865705136
2008,MISSOURI,Republican,Midwest,0.49426074411878823
2008,MISSOURI,Third_Party,Midwest,0.01281277722416036
2008,MONTANA,Democrat,Rocky Mountain,0.4726846477008176
2008,MONTANA,Republican,Rocky Mountain,0.495324509445858
2008,MONTANA,Third_Party,Rocky Mountain,0.031990842853324465
2008,NEBRASKA,Democrat,Midwest,0.415982657769247
2008,NEBRASKA,Republican,Midwest,0.5653185336979162
2008,NEBRASKA,Third_Party,Midwest,0.018698808532836796
2008,NEVADA,Democrat,Rocky Mountain,0.551466759243187
2008,NEVADA,Republican,Rocky Mountain,0.42654115108984053
2008,NEVADA,Third_Party,Rocky Mountain,0.021992089666972497
2008,NEW HAMPSHIRE,Democrat,Northeast,0.5412689705613458
2008,NEW HAMPSHIRE,Republican,Northeast,0.44521428470962204
2008,NEW HAMPSHIRE,Third_Party,Northeast,0.013516744729032165
2008,NEW JERSEY,Democrat,Northeast,0.5727213715188599
2008,NEW JERSEY,Republican,Northeast,0.4170393385927491
2008,NEW JERSEY,Third_Party,Northeast,0.010239289888391016
2008,NEW MEXICO,Democrat,Southwest,0.5690748026279335
2008,NEW MEXICO,Republican,Southwest,0.4177903483433274
2008,NEW MEXICO,Third_Party,Southwest,0.013134849028739107
2008,NEW YORK,Democrat,Northeast,0.6015696154075767
2008,NEW YORK,Republican,Northeast,0.313172371111752
2008,NEW YORK,Third_Party,Northeast,0.08525801348067133
2008,NORTH CAROLINA,Democrat,Southeast,0.49703666399047425
2008,NORTH CAROLINA,Republican,Southeast,0.49374798618648613
2008,NORTH CAROLINA,Third_Party,Southeast,0.00921534982303958
2008,NORTH DAKOTA,Democrat,Midwest,0.44620540014717913
2008,NORTH DAKOTA,Republican,Midwest,0.5325010027761898
2008,NORTH DAKOTA,Third_Party,Midwest,0.021293597076631053
2008,OHIO,Democrat,Midwest,0.5150427006052537
2008,OHIO,Republican,Midwest,0.4691057836327485
2008,OHIO,Third_Party,Midwest,0.015851515761997774
2008,OKLAHOMA,Democrat,Southwest,0.343549188773065
2008,OKLAHOMA,Republican,Southwest,0.656450811226935
2008,OREGON,Democrat,Pacific,0.5674880625692065
2008,OREGON,Republican,Pacific,0.40400981692292204
2008,OREGON,Third_Party,Pacific,0.028502120507871487
2008,PENNSYLVANIA,Democrat,Northeast,0.5448552801203738
2008,PENNSYLVANIA,Republican,Northeast,0.4416705247991443
2008,PENNSYLVANIA,Third_Party,Northeast,0.013474195080481973
2008,RHODE ISLAND,Democrat,Northeast,0.6286400461245617
2008,RHODE ISLAND,Republican,Northeast,0.35057846474735355
2008,RHODE ISLAND,Third_Party,Northeast,0.02078148912808469
2008,SOUTH CAROLINA,Democrat,Southeast,0.4489656001736624
2008,SOUTH CAROLINA,Republican,Southeast,0.5387364397863786
2008,SOUTH CAROLINA,Third_Party,Southeast,0.012297960039959
2008,SOUTH DAKOTA,Democrat,Midwest,0.44747431114601743
2008,SOUTH DAKOTA,Republican,Midwest,0.5315897637279927
2008,SOUTH DAKOTA,Third_Party,Midwest,0.02093592512598992
2008,TENNESSEE,Democrat,Southeast,0.4182853806271298
2008,TENNESSEE,Republican,Southeast,0.5689695428289423
2008,TENNESSEE,Third_Party,Southeast,0.012745076543927895
2008,TEXAS,Democrat,Southwest,0.4368312144588963
2008,TEXAS,Republican,Southwest,0.5545236045232641
2008,TEXAS,Third_Party,Southwest,0.008645181017839645
2008,UTAH,Democrat,Rocky Mountain,0.3440574566607516
2008,UTAH,Republican,Rocky Mountain,0.6258386971450172
2008,UTAH,Third_Party,Rocky Mountain,0.030103846194231232
2008,VERMONT,Democrat,Northeast,0.6745568319560924
2008,VERMONT,Republican,Northeast,0.30449228724549754
2008,VERMONT,Third_Party,Northeast,0.02095088079841007
2008,VIRGINIA,Democrat,Southeast,0.5262946987317566
2008,VIRGINIA,Republican,Southeast,0.46330500690255316
2008,VIRGINIA,Third_Party,Southeast,0.010400294365690281
2008,WASHINGTON,Democrat,Pacific,0.5765289221364835
2008,WASHINGTON,Republican,Pacific,0.40476304942114893
2008,WASHINGTON,Third_Party,Pacific,0.01870802844236746
2008,WEST VIRGINIA,Democrat,Southeast,0.42589750382296754
2008,WEST VIRGINIA,Republican,Southeast,0.5571034310695478
2008,WEST VIRGINIA,Third_Party,Southeast,0.01699906510748461
2008,WISCONSIN,Democrat,Midwest,0.5621778651794235
2008,WISCONSIN,Republican,Midwest,0.4231366248834809
2008,WISCONSIN,Third_Party,Midwest,0.01468550993709562
2008,WYOMING,Democrat,Rocky Mountain,0.32509493770203685
2008,WYOMING,Republican,Rocky Mountain,0.6471377459749553
2008,WYOMING,Third_Party,Rocky Mountain,0.027767316323007878
2012,ALABAMA,Democrat,Southeast,0.3835903309875247
2012,ALABAMA,Republican,Southeast,0.6054582232982282
2012,ALABAMA,Third_Party,Southeast,0.010951445714247148
2012,ALASKA,Democrat,Pacific,0.40812659112464433
2012,ALASKA,Republican,Pacific,0.5480157739729447
2012,ALASKA,Third_Party,Pacific,0.04385763490241102
