"","year","state","new_party","party_total"
"470",1988,"CALIFORNIA","Third_Party",0.0131398954087993
"471",1988,"COLORADO","Democrat",0.452824043241227
"472",1988,"COLORADO","Republican",0.530588883367313
"473",1988,"COLORADO","Third_Party",0.0165870733914605
"474",1988,"CONNECTICUT","Democrat",0.468745193620037
"475",1988,"CONNECTICUT","Republican",0.519775612202905
"476",1988,"CONNECTICUT","Third_Party",0.0114791941770577
"477",1988,"DELAWARE","Democrat",0.434777563017476
"478",1988,"DELAWARE","Republican",0.558799636641576
"479",1988,"DELAWARE","Third_Party",0.00642280034094865
"480",1988,"DISTRICT OF COLUMBIA","Democrat",0.826469719043743
"481",1988,"DISTRICT OF COLUMBIA","Republican",0.143044530970515
"482",1988,"DISTRICT OF COLUMBIA","Third_Party",0.0304857499857422
"483",1988,"FLORIDA","Democrat",0.385072169319155
"484",1988,"FLORIDA","Republican",0.60871559089262
"485",1988,"FLORIDA","Third_Party",0.00621223978822554
"486",1988,"GEORGIA","Democrat",0.394984284444916
"487",1988,"GEORGIA","Republican",0.597528723437175
"488",1988,"GEORGIA","Third_Party",0.00748699211790866
"489",1988,"HAWAII","Democrat",0.542694400794446
"490",1988,"HAWAII","Republican",0.447510445436875
"491",1988,"HAWAII","Third_Party",0.00979515376867977
"492",1988,"IDAHO","Democrat",0.360106414193776
